DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
63236c3a-52f7-4a5a-948d-ee3e47000dcf,683654,Temp/ Humidity 2,11/18/2022,17,42,42.33% @ 20.6∞ C,100,"42.33,20.61,7.4,45.3,19.8,13.2",0,964010,FALSE,100,2.6
91d30abd-875c-4e45-9c2f-785f8f498fb7,683654,Temp/ Humidity 2,11/18/2022,17,43,42.59% @ 20.6∞ C,100,"42.59,20.59,7.4,45.5,19.8,13.2",0,964010,FALSE,100,2.6
b4af26b1-a26b-43d7-83f3-4ee9d41e1b5f,683654,Temp/ Humidity 2,11/18/2022,17,43,43.25% @ 20.6∞ C,100,"43.25,20.55,7.6,46.1,19.8,13.2",0,964010,FALSE,100,2.61
bed26c55-b19c-4e0f-ad1e-dca654ecc160,683654,Temp/ Humidity 2,11/18/2022,16,43,43.25% @ 20.7∞ C,100,"43.25,20.68,7.7,46.5,19.9,13.3",0,964010,FALSE,100,2.61
6df7b0b9-b1d3-4179-96ea-e0f99d763ca7,683654,Temp/ Humidity 2,11/18/2022,16,43,43.34% @ 20.7∞ C,100,"43.34,20.72,7.8,46.7,20,13.4",0,964010,FALSE,100,2.61
5c7c299d-b049-4f52-88ae-eaeb2828cbe5,683654,Temp/ Humidity 2,11/18/2022,16,44,43.68% @ 20.8∞ C,100,"43.68,20.76,8,47.2,20,13.5",0,964010,FALSE,100,2.61
0c7159ed-27dd-42f8-881f-a0b2d5bb28cb,683654,Temp/ Humidity 2,11/18/2022,15,44,43.67% @ 20.9∞ C,100,"43.67,20.87,8.1,47.5,20.2,13.6",0,964010,FALSE,100,2.61
2fc72543-3766-45fa-b874-c5a668bfa782,683654,Temp/ Humidity 2,11/18/2022,15,43,43.13% @ 20.9∞ C,100,"43.13,20.89,7.9,47,20.2,13.5",0,964010,FALSE,100,2.61
3086d8dd-703d-4e33-a625-4b8174e2b23c,683654,Temp/ Humidity 2,11/18/2022,15,44,43.74% @ 20.9∞ C,100,"43.74,20.94,8.2,47.8,20.2,13.6",0,964010,FALSE,100,2.61
fd4e9a7b-893d-4cb0-8251-8deebcaed24f,683654,Temp/ Humidity 2,11/18/2022,14,44,43.59% @ 21∞ C,100,"43.59,21.01,8.2,47.8,20.3,13.7",0,964010,FALSE,100,2.61
0387457b-0539-45fe-9012-d8f6fb77dac4,683654,Temp/ Humidity 2,11/18/2022,14,44,43.55% @ 21∞ C,100,"43.55,21.03,8.2,47.8,20.3,13.7",0,964010,FALSE,100,2.62
199b8388-9a57-4ce4-9f6d-bac5c8033325,683654,Temp/ Humidity 2,11/18/2022,14,44,44.31% @ 21.2∞ C,100,"44.31,21.16,8.5,49.1,20.5,13.9",0,964010,FALSE,100,2.62
e62ebd77-0d4f-4b18-97b9-586bf137aa31,683654,Temp/ Humidity 2,11/18/2022,13,44,43.87% @ 21.3∞ C,100,"43.87,21.3,8.5,49,20.6,14",0,964010,FALSE,100,2.62
8bd8d7ee-4286-4b4c-9e2b-c6fc50019bd9,683654,Temp/ Humidity 2,11/18/2022,13,44,43.66% @ 21.4∞ C,100,"43.66,21.42,8.6,49.2,20.8,14",0,964010,FALSE,100,2.62
b4d50bb9-f66e-4522-92d6-aa2cf158a56a,683654,Temp/ Humidity 2,11/18/2022,13,44,44.49% @ 21.4∞ C,100,"44.49,21.4,8.8,50,20.8,14.1",0,964010,FALSE,100,2.62
d082c6b7-e6ce-40af-8784-0a02f454b377,683654,Temp/ Humidity 2,11/18/2022,14,45,45.01% @ 21.3∞ C,100,"45.01,21.33,8.9,50.4,20.7,14.1",0,964010,FALSE,100,2.62
583abb0f-4cc3-4a07-90ed-cc959b14ce92,683654,Temp/ Humidity 2,11/18/2022,14,45,45.07% @ 21.3∞ C,100,"45.07,21.28,8.9,50.3,20.6,14.1",0,964010,FALSE,100,2.61
88b4f36d-a4cb-471e-ad62-2b91ac9ac9f8,683654,Temp/ Humidity 2,11/18/2022,14,46,46.21% @ 21.2∞ C,100,"46.21,21.16,9.2,51.2,20.5,14.2",0,964010,FALSE,100,2.61
